,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,0.356,SCH_EM,news_popularity,0.0,0.4178203533531424,0.3522448601302021,0.22993478651665547,0.0,0.519,0.174,0.307
0,XGBClassifier,50,0.253,DySyn,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.01,0.356,0.366,0.267
0,XGBClassifier,50,0.218,DyS,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.0,0.36,0.38,0.26
0,XGBClassifier,50,0.247,DySyn+aMoSS,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.01,0.353,0.373,0.265
0,XGBClassifier,50,0.782,SCH_AC,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.0,0.804,0.0,0.196
0,XGBClassifier,50,0.365,SCH_GPAC,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.008,0.326,0.34,0.325
0,XGBClassifier,50,1.955,SCH_DyS,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.978,0.002,0.006,0.015
0,XGBClassifier,50,1.044,SCH_CC,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.0,0.98,0.0,0.02
0,XGBClassifier,50,0.782,SCH_MS,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.0,0.816,0.0,0.184
0,XGBClassifier,50,0.427,SCH_EM,news_popularity,0.0,0.45792694743096574,0.3909738512109561,0.15109920135807825,0.0,0.291,0.344,0.364
0,XGBClassifier,50,0.064,DySyn,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.01,0.129,0.545,0.317
0,XGBClassifier,50,0.075,DyS,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.12,0.56,0.32
0,XGBClassifier,50,0.063,DySyn+aMoSS,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.01,0.126,0.544,0.32
0,XGBClassifier,50,1.201,SCH_AC,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.734,0.0,0.266
0,XGBClassifier,50,0.041,SCH_GPAC,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.122,0.543,0.335
0,XGBClassifier,50,1.982,SCH_DyS,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.991,0.002,0.007,0.0
0,XGBClassifier,50,1.613,SCH_CC,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.94,0.0,0.06
0,XGBClassifier,50,1.203,SCH_MS,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.735,0.0,0.265
0,XGBClassifier,50,0.069,SCH_EM,news_popularity,0.0,0.13328088784619854,0.522402617836897,0.34431649431690436,0.0,0.123,0.498,0.379
0,XGBClassifier,50,0.04,DySyn,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.01,0.786,0.01,0.194
0,XGBClassifier,50,0.084,DyS,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.0,0.82,0.0,0.18
0,XGBClassifier,50,0.056,DySyn+aMoSS,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.01,0.794,0.01,0.186
0,XGBClassifier,50,0.186,SCH_AC,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.0,0.871,0.0,0.129
0,XGBClassifier,50,0.066,SCH_GPAC,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.0,0.803,0.016,0.181
0,XGBClassifier,50,1.75,SCH_DyS,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.875,0.003,0.008,0.114
0,XGBClassifier,50,0.324,SCH_CC,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.0,0.94,0.0,0.06
0,XGBClassifier,50,0.434,SCH_MS,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.217,0.658,0.0,0.125
0,XGBClassifier,50,0.066,SCH_EM,news_popularity,0.0,0.7781420619283954,0.008024504756528945,0.21383343331507568,0.0,0.753,0.0,0.247
0,XGBClassifier,50,0.231,DySyn,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.01,0.356,0.212,0.423
0,XGBClassifier,50,0.182,DyS,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.0,0.38,0.2,0.42
0,XGBClassifier,50,0.185,DySyn+aMoSS,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.01,0.379,0.204,0.408
0,XGBClassifier,50,0.432,SCH_AC,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.0,0.687,0.0,0.313
0,XGBClassifier,50,0.106,SCH_GPAC,news_popularity,0.0,0.4709393939979642,0.13572451791328807,0.39333608808874776,0.025,0.419,0.163,0.392
