,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,0.111,SCH_GPAC,wine,0.0,0.1741205985449773,0.26313612337315284,0.5627432780818697,0.0,0.212,0.207,0.58
0,SVC,50,0.538,SCH_DyS,wine,0.0,0.1741205985449773,0.26313612337315284,0.5627432780818697,0.0,0.147,0.532,0.321
0,SVC,50,1.314,SCH_CC,wine,0.0,0.1741205985449773,0.26313612337315284,0.5627432780818697,0.0,0.08,0.92,0.0
0,SVC,50,0.875,SCH_MS,wine,0.0,0.1741205985449773,0.26313612337315284,0.5627432780818697,0.0,0.0,0.0,1.0
0,SVC,50,0.144,SCH_EM,wine,0.0,0.1741205985449773,0.26313612337315284,0.5627432780818697,0.0,0.213,0.191,0.596
0,SVC,50,0.759,DySyn,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.263,0.253,0.232,0.253
0,SVC,50,0.728,DyS,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.25,0.25,0.25,0.25
0,SVC,50,0.733,DySyn+aMoSS,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.251,0.251,0.246,0.251
0,SVC,50,0.865,SCH_AC,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.403,0.0,0.597
0,SVC,50,0.089,SCH_GPAC,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.135,0.477,0.388
0,SVC,50,0.453,SCH_DyS,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.066,0.659,0.275
0,SVC,50,0.935,SCH_CC,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.1,0.9,0.0
0,SVC,50,1.137,SCH_MS,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.0,0.0,1.0
0,SVC,50,0.052,SCH_EM,wine,0.0,0.13600205584054048,0.43268979849946676,0.43130814565999276,0.0,0.134,0.458,0.407
0,SVC,50,0.531,DySyn,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.262,0.238,0.248,0.252
0,SVC,50,0.503,DyS,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.25,0.25,0.25,0.25
0,SVC,50,0.511,DySyn+aMoSS,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.252,0.252,0.244,0.252
0,SVC,50,0.794,SCH_AC,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.103,0.67,0.0,0.227
0,SVC,50,0.171,SCH_GPAC,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.109,0.295,0.371,0.225
0,SVC,50,0.353,SCH_DyS,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.044,0.268,0.574,0.115
0,SVC,50,0.966,SCH_CC,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.0,0.12,0.88,0.0
0,SVC,50,1.503,SCH_MS,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.486,0.0,0.0,0.514
0,SVC,50,0.185,SCH_EM,wine,0.1,0.3545041204797954,0.39724188281763934,0.1482539967025653,0.114,0.289,0.37,0.227
0,SVC,50,0.752,DySyn,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.271,0.246,0.236,0.246
0,SVC,50,0.725,DyS,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.25,0.25,0.25,0.25
0,SVC,50,0.729,DySyn+aMoSS,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.253,0.248,0.248,0.251
0,SVC,50,1.225,SCH_AC,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.106,0.576,0.0,0.318
0,SVC,50,0.117,SCH_GPAC,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.096,0.064,0.558,0.282
0,SVC,50,0.384,SCH_DyS,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.096,0.066,0.425,0.414
0,SVC,50,0.662,SCH_CC,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.0,0.1,0.9,0.0
0,SVC,50,1.538,SCH_MS,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.0,0.0,0.0,1.0
0,SVC,50,0.143,SCH_EM,wine,0.1,0.056340064815902036,0.612578403576918,0.23108153160718,0.118,0.009,0.589,0.285
