,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,SVC,50,0.867,DySyn+aMoSS,concrete,0.0,0.5286925939462422,0.4713074060537578,0.434,0.394,0.173
0,SVC,50,0.659,SCH_AC,concrete,0.0,0.5286925939462422,0.4713074060537578,0.0,0.858,0.142
0,SVC,50,0.319,SCH_GPAC,concrete,0.0,0.5286925939462422,0.4713074060537578,0.007,0.681,0.312
0,SVC,50,0.381,SCH_DyS,concrete,0.0,0.5286925939462422,0.4713074060537578,0.0,0.338,0.662
0,SVC,50,0.103,SCH_CC,concrete,0.0,0.5286925939462422,0.4713074060537578,0.0,0.58,0.42
0,SVC,50,0.316,SCH_MS,concrete,0.0,0.5286925939462422,0.4713074060537578,0.05,0.637,0.314
0,SVC,50,0.309,SCH_EM,concrete,0.0,0.5286925939462422,0.4713074060537578,0.0,0.683,0.317
0,SVC,50,0.638,DySyn,concrete,0.0,0.512914841771077,0.48708515822892307,0.319,0.306,0.375
0,SVC,50,0.84,DyS,concrete,0.0,0.512914841771077,0.48708515822892307,0.42,0.42,0.16
0,SVC,50,0.888,DySyn+aMoSS,concrete,0.0,0.512914841771077,0.48708515822892307,0.444,0.426,0.13
0,SVC,50,0.51,SCH_AC,concrete,0.0,0.512914841771077,0.48708515822892307,0.0,0.768,0.232
0,SVC,50,0.136,SCH_GPAC,concrete,0.0,0.512914841771077,0.48708515822892307,0.019,0.562,0.419
0,SVC,50,1.024,SCH_DyS,concrete,0.0,0.512914841771077,0.48708515822892307,0.0,0.001,0.999
0,SVC,50,0.174,SCH_CC,concrete,0.0,0.512914841771077,0.48708515822892307,0.0,0.6,0.4
0,SVC,50,0.246,SCH_MS,concrete,0.0,0.512914841771077,0.48708515822892307,0.0,0.636,0.364
0,SVC,50,0.126,SCH_EM,concrete,0.0,0.512914841771077,0.48708515822892307,0.0,0.576,0.424
0,SVC,50,0.917,DySyn,concrete,0.0,0.8956478017881256,0.10435219821187423,0.429,0.437,0.134
0,SVC,50,0.966,DyS,concrete,0.0,0.8956478017881256,0.10435219821187423,0.483,0.483,0.034
0,SVC,50,0.951,DySyn+aMoSS,concrete,0.0,0.8956478017881256,0.10435219821187423,0.462,0.42,0.118
0,SVC,50,0.197,SCH_AC,concrete,0.0,0.8956478017881256,0.10435219821187423,0.0,0.994,0.006
0,SVC,50,0.089,SCH_GPAC,concrete,0.0,0.8956478017881256,0.10435219821187423,0.021,0.919,0.06
0,SVC,50,0.155,SCH_DyS,concrete,0.0,0.8956478017881256,0.10435219821187423,0.0,0.973,0.027
0,SVC,50,0.471,SCH_CC,concrete,0.0,0.8956478017881256,0.10435219821187423,0.0,0.66,0.34
0,SVC,50,0.179,SCH_MS,concrete,0.0,0.8956478017881256,0.10435219821187423,0.079,0.806,0.115
0,SVC,50,0.049,SCH_EM,concrete,0.0,0.8956478017881256,0.10435219821187423,0.0,0.92,0.08
0,SVC,50,0.816,DySyn,concrete,0.0,0.6891282267776115,0.3108717732223884,0.275,0.281,0.444
0,SVC,50,0.885,DyS,concrete,0.0,0.6891282267776115,0.3108717732223884,0.442,0.442,0.115
0,SVC,50,1.036,DySyn+aMoSS,concrete,0.0,0.6891282267776115,0.3108717732223884,0.518,0.482,0.0
0,SVC,50,0.338,SCH_AC,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.858,0.142
0,SVC,50,0.042,SCH_GPAC,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.71,0.29
0,SVC,50,0.99,SCH_DyS,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.194,0.806
0,SVC,50,0.298,SCH_CC,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.54,0.46
0,SVC,50,0.008,SCH_MS,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.693,0.307
0,SVC,50,0.02,SCH_EM,concrete,0.0,0.6891282267776115,0.3108717732223884,0.0,0.699,0.301
0,SVC,50,1.285,DySyn,concrete,0.0,0.13061389079336114,0.8693861092066388,0.379,0.394,0.227
0,SVC,50,1.178,DyS,concrete,0.0,0.13061389079336114,0.8693861092066388,0.36,0.36,0.281
0,SVC,50,1.739,DySyn+aMoSS,concrete,0.0,0.13061389079336114,0.8693861092066388,0.5,0.5,0.0
0,SVC,50,0.957,SCH_AC,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.609,0.391
0,SVC,50,0.015,SCH_GPAC,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.138,0.862
0,SVC,50,0.258,SCH_DyS,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.001,0.998
0,SVC,50,0.459,SCH_CC,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.36,0.64
0,SVC,50,0.739,SCH_MS,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.5,0.5
0,SVC,50,0.017,SCH_EM,concrete,0.0,0.13061389079336114,0.8693861092066388,0.0,0.139,0.861
