,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.147,SCH_AC,nursery,0.0,0.546683443920238,0.45331655607976196,0.0,0.473,0.527
0,SVC,50,0.229,SCH_GPAC,nursery,0.0,0.546683443920238,0.45331655607976196,0.0,0.432,0.568
0,SVC,50,0.435,SCH_DyS,nursery,0.0,0.546683443920238,0.45331655607976196,0.0,0.329,0.671
0,SVC,50,0.133,SCH_CC,nursery,0.0,0.546683443920238,0.45331655607976196,0.0,0.48,0.52
0,SVC,50,0.816,SCH_MS,nursery,0.0,0.546683443920238,0.45331655607976196,0.408,0.274,0.318
0,SVC,50,0.267,SCH_EM,nursery,0.0,0.546683443920238,0.45331655607976196,0.0,0.413,0.587
0,SVC,50,0.441,DySyn,nursery,0.0,0.5863239098686914,0.41367609013130857,0.221,0.394,0.386
0,SVC,50,0.019,DyS,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.596,0.404
0,SVC,50,2.0,DySyn+aMoSS,nursery,0.0,0.5863239098686914,0.41367609013130857,1.0,0.0,0.0
0,SVC,50,0.171,SCH_AC,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.672,0.328
0,SVC,50,0.253,SCH_GPAC,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.713,0.287
0,SVC,50,0.113,SCH_DyS,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.643,0.357
0,SVC,50,0.147,SCH_CC,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.66,0.34
0,SVC,50,0.812,SCH_MS,nursery,0.0,0.5863239098686914,0.41367609013130857,0.406,0.342,0.252
0,SVC,50,0.285,SCH_EM,nursery,0.0,0.5863239098686914,0.41367609013130857,0.0,0.729,0.271
0,SVC,50,0.534,DySyn,nursery,0.0,0.32709391063686577,0.6729060893631342,0.205,0.389,0.406
0,SVC,50,0.318,DyS,nursery,0.0,0.32709391063686577,0.6729060893631342,0.0,0.486,0.514
0,SVC,50,2.0,DySyn+aMoSS,nursery,0.0,0.32709391063686577,0.6729060893631342,1.0,0.0,0.0
0,SVC,50,0.07,SCH_AC,nursery,0.0,0.32709391063686577,0.6729060893631342,0.0,0.362,0.638
0,SVC,50,0.022,SCH_GPAC,nursery,0.0,0.32709391063686577,0.6729060893631342,-0.0,0.316,0.684
0,SVC,50,0.502,SCH_DyS,nursery,0.0,0.32709391063686577,0.6729060893631342,0.0,0.076,0.924
0,SVC,50,0.054,SCH_CC,nursery,0.0,0.32709391063686577,0.6729060893631342,0.0,0.3,0.7
0,SVC,50,0.831,SCH_MS,nursery,0.0,0.32709391063686577,0.6729060893631342,0.416,0.22,0.365
0,SVC,50,0.04,SCH_EM,nursery,0.0,0.32709391063686577,0.6729060893631342,0.0,0.307,0.693
0,SVC,50,0.866,DySyn,nursery,0.0,0.06207928680762699,0.937920713192373,0.25,0.245,0.505
0,SVC,50,0.08,DyS,nursery,0.0,0.06207928680762699,0.937920713192373,0.0,0.022,0.978
0,SVC,50,2.0,DySyn+aMoSS,nursery,0.0,0.06207928680762699,0.937920713192373,1.0,0.0,0.0
