,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,RandomForestClassifier,50,0.056,SCH_AC,nursery,0.1,0.504951576361887,0.39504842363811304,0.096,0.481,0.423
0,RandomForestClassifier,50,0.02,SCH_GPAC,nursery,0.1,0.504951576361887,0.39504842363811304,0.1,0.495,0.405
0,RandomForestClassifier,50,0.285,SCH_DyS,nursery,0.1,0.504951576361887,0.39504842363811304,0.113,0.363,0.525
0,RandomForestClassifier,50,0.01,SCH_CC,nursery,0.1,0.504951576361887,0.39504842363811304,0.1,0.5,0.4
0,RandomForestClassifier,50,0.685,SCH_MS,nursery,0.1,0.504951576361887,0.39504842363811304,0.442,0.283,0.274
0,RandomForestClassifier,50,0.022,SCH_EM,nursery,0.1,0.504951576361887,0.39504842363811304,0.098,0.496,0.406
0,RandomForestClassifier,50,0.328,DySyn,nursery,0.1,0.37909114728772897,0.5209088527122712,0.131,0.215,0.654
0,RandomForestClassifier,50,0.226,DyS,nursery,0.1,0.37909114728772897,0.5209088527122712,0.099,0.267,0.634
0,RandomForestClassifier,50,0.44,DySyn+aMoSS,nursery,0.1,0.37909114728772897,0.5209088527122712,0.125,0.159,0.716
0,RandomForestClassifier,50,0.21,SCH_AC,nursery,0.1,0.37909114728772897,0.5209088527122712,0.096,0.278,0.626
0,RandomForestClassifier,50,0.294,SCH_GPAC,nursery,0.1,0.37909114728772897,0.5209088527122712,0.1,0.232,0.668
0,RandomForestClassifier,50,0.482,SCH_DyS,nursery,0.1,0.37909114728772897,0.5209088527122712,0.091,0.147,0.762
0,RandomForestClassifier,50,0.198,SCH_CC,nursery,0.1,0.37909114728772897,0.5209088527122712,0.1,0.28,0.62
0,RandomForestClassifier,50,0.712,SCH_MS,nursery,0.1,0.37909114728772897,0.5209088527122712,0.456,0.202,0.342
0,RandomForestClassifier,50,0.284,SCH_EM,nursery,0.1,0.37909114728772897,0.5209088527122712,0.099,0.238,0.663
0,RandomForestClassifier,50,0.143,DySyn,nursery,0.1,0.22652780095207892,0.673472199047921,0.117,0.155,0.728
0,RandomForestClassifier,50,0.039,DyS,nursery,0.1,0.22652780095207892,0.673472199047921,0.099,0.208,0.693
0,RandomForestClassifier,50,0.296,DySyn+aMoSS,nursery,0.1,0.22652780095207892,0.673472199047921,0.124,0.079,0.798
0,RandomForestClassifier,50,0.083,SCH_AC,nursery,0.1,0.22652780095207892,0.673472199047921,0.096,0.189,0.715
0,RandomForestClassifier,50,0.007,SCH_GPAC,nursery,0.1,0.22652780095207892,0.673472199047921,0.1,0.223,0.677
0,RandomForestClassifier,50,0.303,SCH_DyS,nursery,0.1,0.22652780095207892,0.673472199047921,0.095,0.08,0.825
0,RandomForestClassifier,50,0.053,SCH_CC,nursery,0.1,0.22652780095207892,0.673472199047921,0.1,0.2,0.7
0,RandomForestClassifier,50,0.707,SCH_MS,nursery,0.1,0.22652780095207892,0.673472199047921,0.448,0.232,0.32
0,RandomForestClassifier,50,0.043,SCH_EM,nursery,0.1,0.22652780095207892,0.673472199047921,0.099,0.206,0.695
0,RandomForestClassifier,50,0.035,DySyn,nursery,0.1,0.32302391147849946,0.5769760885215005,0.118,0.314,0.569
