,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,XGBClassifier,50,0.115,DySyn,energy,0.0,0.521201403969498,0.47879859603050196,0.01,0.569,0.422
0,XGBClassifier,50,0.078,DyS,energy,0.0,0.521201403969498,0.47879859603050196,0.0,0.56,0.44
0,XGBClassifier,50,0.086,DySyn+aMoSS,energy,0.0,0.521201403969498,0.47879859603050196,0.01,0.554,0.436
0,XGBClassifier,50,1.042,SCH_AC,energy,0.0,0.521201403969498,0.47879859603050196,0.0,0.0,1.0
0,XGBClassifier,50,0.078,SCH_GPAC,energy,0.0,0.521201403969498,0.47879859603050196,-0.0,0.56,0.44
0,XGBClassifier,50,0.278,SCH_DyS,energy,0.0,0.521201403969498,0.47879859603050196,0.0,0.382,0.618
0,XGBClassifier,50,0.12,SCH_CC,energy,0.0,0.521201403969498,0.47879859603050196,0.06,0.52,0.42
0,XGBClassifier,50,1.042,SCH_MS,energy,0.0,0.521201403969498,0.47879859603050196,0.0,0.0,1.0
0,XGBClassifier,50,0.078,SCH_EM,energy,0.0,0.521201403969498,0.47879859603050196,0.0,0.56,0.44
0,XGBClassifier,50,0.027,DySyn,energy,0.0,0.7856436723915917,0.2143563276084083,0.01,0.772,0.218
0,XGBClassifier,50,0.029,DyS,energy,0.0,0.7856436723915917,0.2143563276084083,0.0,0.8,0.2
0,XGBClassifier,50,0.02,DySyn+aMoSS,energy,0.0,0.7856436723915917,0.2143563276084083,0.01,0.782,0.208
0,XGBClassifier,50,1.571,SCH_AC,energy,0.0,0.7856436723915917,0.2143563276084083,0.0,0.0,1.0
0,XGBClassifier,50,0.029,SCH_GPAC,energy,0.0,0.7856436723915917,0.2143563276084083,0.0,0.8,0.2
0,XGBClassifier,50,0.053,SCH_DyS,energy,0.0,0.7856436723915917,0.2143563276084083,0.0,0.759,0.241
0,XGBClassifier,50,0.2,SCH_CC,energy,0.0,0.7856436723915917,0.2143563276084083,0.1,0.72,0.18
0,XGBClassifier,50,0.472,SCH_MS,energy,0.0,0.7856436723915917,0.2143563276084083,0.113,0.549,0.337
0,XGBClassifier,50,0.029,SCH_EM,energy,0.0,0.7856436723915917,0.2143563276084083,0.0,0.8,0.2
0,XGBClassifier,50,0.19,DySyn,energy,0.0,0.5588814362953405,0.4411185637046595,0.01,0.464,0.526
0,XGBClassifier,50,0.198,DyS,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.46,0.54
0,XGBClassifier,50,0.208,DySyn+aMoSS,energy,0.0,0.5588814362953405,0.4411185637046595,0.01,0.455,0.535
0,XGBClassifier,50,1.118,SCH_AC,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.0,1.0
0,XGBClassifier,50,0.198,SCH_GPAC,energy,0.0,0.5588814362953405,0.4411185637046595,0.0,0.46,0.54
