,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.0,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,0.835,DySyn+aMoSS,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.398,0.387,0.194,0.005,0.016
0,XGBClassifier,50,0.349,SCH_AC,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.0,0.518,0.0,0.091,0.391
0,XGBClassifier,50,0.361,SCH_GPAC,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.0,0.544,0.0,0.05,0.406
0,XGBClassifier,50,1.342,SCH_DyS,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.001,0.0,0.0,0.0,0.998
0,XGBClassifier,50,0.59,SCH_CC,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.28,0.28,0.04,0.06,0.34
0,XGBClassifier,50,0.56,SCH_MS,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.015,0.279,0.056,0.154,0.496
0,XGBClassifier,50,0.461,SCH_EM,yeast,0.0,0.4406212702493903,0.17451654325639687,0.056189469343331896,0.32867271715088076,0.0,0.507,0.0,0.0,0.493
0,XGBClassifier,50,0.262,DySyn,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.038,0.321,0.103,0.295,0.244
0,XGBClassifier,50,0.183,DyS,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.315,0.101,0.303,0.281
0,XGBClassifier,50,1.443,DySyn+aMoSS,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.333,0.257,0.398,0.008,0.004
0,XGBClassifier,50,0.406,SCH_AC,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.454,0.115,0.209,0.222
0,XGBClassifier,50,0.202,SCH_GPAC,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.458,0.0,0.298,0.245
0,XGBClassifier,50,1.066,SCH_DyS,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.002,0.0,0.87,0.128
0,XGBClassifier,50,0.661,SCH_CC,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.28,0.26,0.06,0.2,0.2
0,XGBClassifier,50,0.155,SCH_MS,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.316,0.018,0.406,0.26
0,XGBClassifier,50,0.262,SCH_EM,yeast,0.0,0.3564425048070451,0.009548920399726943,0.3371727216090063,0.2968358531842217,0.0,0.268,0.0,0.468,0.264
0,XGBClassifier,50,0.438,DySyn,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.07,0.151,0.128,0.36,0.291
0,XGBClassifier,50,0.485,DyS,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.0,0.2,0.412,0.388
0,XGBClassifier,50,1.115,DySyn+aMoSS,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.354,0.299,0.306,0.026,0.015
0,XGBClassifier,50,0.432,SCH_AC,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.127,0.131,0.421,0.321
0,XGBClassifier,50,0.48,SCH_GPAC,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.117,0.107,0.451,0.325
0,XGBClassifier,50,1.134,SCH_DyS,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.0,0.03,0.845,0.126
0,XGBClassifier,50,0.534,SCH_CC,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.2,0.12,0.1,0.32,0.26
0,XGBClassifier,50,0.569,SCH_MS,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.0,0.158,0.456,0.386
0,XGBClassifier,50,0.783,SCH_EM,yeast,0.0,0.09548503686555126,0.34688189224347993,0.277347180395767,0.2802858904952019,0.0,0.0,0.051,0.611,0.338
0,XGBClassifier,50,0.684,DySyn,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.051,0.456,0.152,0.253,0.089
0,XGBClassifier,50,0.654,DyS,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.0,0.54,0.149,0.207,0.103
0,XGBClassifier,50,1.144,DySyn+aMoSS,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.452,0.333,0.188,0.022,0.005
0,XGBClassifier,50,1.066,SCH_AC,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.533,0.278,0.0,0.108,0.081
0,XGBClassifier,50,0.628,SCH_GPAC,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.064,0.46,0.126,0.234,0.117
0,XGBClassifier,50,0.879,SCH_DyS,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.001,0.455,0.001,0.485,0.058
0,XGBClassifier,50,0.757,SCH_CC,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.32,0.26,0.1,0.18,0.14
0,XGBClassifier,50,0.626,SCH_MS,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.0,0.28,0.21,0.324,0.185
0,XGBClassifier,50,0.674,SCH_EM,yeast,0.0,0.3475610493791517,0.06780630588718807,0.15392080907418315,0.4307118356594771,0.0,0.424,0.019,0.414,0.142
0,XGBClassifier,50,0.345,DySyn,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.219,0.301,0.137,0.274,0.068
0,XGBClassifier,50,0.313,DyS,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.155,0.4,0.2,0.191,0.055
0,XGBClassifier,50,0.549,DySyn+aMoSS,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.346,0.295,0.335,0.02,0.004
0,XGBClassifier,50,1.153,SCH_AC,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.676,0.116,0.014,0.15,0.043
0,XGBClassifier,50,0.369,SCH_GPAC,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.24,0.349,0.148,0.22,0.043
0,XGBClassifier,50,1.51,SCH_DyS,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.855,0.0,0.0,0.145,0.0
0,XGBClassifier,50,0.8,SCH_CC,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.5,0.18,0.12,0.16,0.04
0,XGBClassifier,50,0.362,SCH_MS,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.175,0.287,0.143,0.308,0.087
0,XGBClassifier,50,0.534,SCH_EM,yeast,0.1,0.30435764170978424,0.3065245534646685,0.24070360259892312,0.04841420222662425,0.213,0.261,0.131,0.394,0.0
0,XGBClassifier,50,0.382,DySyn,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.267,0.387,0.24,0.067,0.04
0,XGBClassifier,50,0.264,DyS,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.178,0.5,0.297,0.008,0.017
0,XGBClassifier,50,0.775,DySyn+aMoSS,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.358,0.265,0.372,0.004,0.0
0,XGBClassifier,50,0.776,SCH_AC,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.457,0.238,0.274,0.025,0.006
0,XGBClassifier,50,0.21,SCH_GPAC,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.111,0.555,0.327,0.008,0.0
0,XGBClassifier,50,1.314,SCH_DyS,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.584,0.0,0.416,0.0,0.0
0,XGBClassifier,50,0.88,SCH_CC,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.54,0.22,0.18,0.04,0.02
0,XGBClassifier,50,0.432,SCH_MS,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.316,0.47,0.199,0.015,0.0
0,XGBClassifier,50,0.225,SCH_EM,yeast,0.1,0.5443454532988695,0.2430062519869794,0.04255613670772182,0.0700921580064293,0.114,0.557,0.329,0.0,0.0
0,XGBClassifier,50,0.527,DySyn,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.298,0.138,0.064,0.213,0.287
0,XGBClassifier,50,0.428,DyS,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.272,0.062,0.099,0.173,0.395
0,XGBClassifier,50,1.017,DySyn+aMoSS,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.253,0.346,0.384,0.013,0.004
0,XGBClassifier,50,0.841,SCH_AC,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.52,0.0,0.017,0.142,0.32
0,XGBClassifier,50,0.75,SCH_GPAC,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.461,0.0,0.064,0.161,0.313
0,XGBClassifier,50,0.996,SCH_DyS,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.539,0.0,0.0,0.024,0.437
0,XGBClassifier,50,0.64,SCH_CC,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.42,0.1,0.04,0.12,0.32
0,XGBClassifier,50,0.384,SCH_MS,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.042,0.051,0.24,0.15,0.517
0,XGBClassifier,50,0.749,SCH_EM,yeast,0.1,0.1850193154112638,0.18933767080675867,0.14770322803421987,0.37793978574775766,0.38,0.0,0.0,0.208,0.412
0,XGBClassifier,50,0.26,DySyn,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.094,0.297,0.156,0.422,0.031
0,XGBClassifier,50,0.106,DyS,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.049,0.309,0.296,0.346,0.0
0,XGBClassifier,50,0.597,DySyn+aMoSS,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.35,0.292,0.313,0.041,0.004
0,XGBClassifier,50,0.44,SCH_AC,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.149,0.472,0.101,0.268,0.01
0,XGBClassifier,50,0.415,SCH_GPAC,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.0,0.513,0.161,0.326,0.0
0,XGBClassifier,50,1.346,SCH_DyS,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.001,0.004,0.0,0.995,0.0
0,XGBClassifier,50,0.558,SCH_CC,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.36,0.24,0.12,0.26,0.02
0,XGBClassifier,50,0.335,SCH_MS,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.0,0.364,0.201,0.435,0.0
0,XGBClassifier,50,0.603,SCH_EM,yeast,0.1,0.3097463169421561,0.26745510346022516,0.3217592079630519,0.0010393716345669368,0.0,0.437,0.067,0.496,0.0
0,XGBClassifier,50,0.261,DySyn,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.125,0.25,0.083,0.347,0.194
0,XGBClassifier,50,0.529,DyS,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.0,0.103,0.069,0.466,0.362
0,XGBClassifier,50,0.987,DySyn+aMoSS,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.295,0.273,0.362,0.048,0.022
0,XGBClassifier,50,0.728,SCH_AC,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.0,0.072,0.0,0.568,0.359
0,XGBClassifier,50,0.322,SCH_GPAC,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.0,0.307,0.166,0.295,0.231
0,XGBClassifier,50,1.341,SCH_DyS,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.001,0.001,0.002,0.941,0.054
0,XGBClassifier,50,0.36,SCH_CC,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.28,0.2,0.1,0.22,0.2
0,XGBClassifier,50,0.641,SCH_MS,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.0,0.0,0.206,0.396,0.397
0,XGBClassifier,50,0.641,SCH_EM,yeast,0.1,0.22095835412688325,0.11555932722623175,0.2709748779108991,0.29250744073598606,0.0,0.116,0.0,0.56,0.324
0,XGBClassifier,50,0.493,DySyn,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.2,0.093,0.307,0.32,0.08
0,XGBClassifier,50,0.656,DyS,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.098,0.0,0.573,0.256,0.073
0,XGBClassifier,50,0.518,DySyn+aMoSS,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.303,0.372,0.295,0.004,0.026
0,XGBClassifier,50,0.84,SCH_AC,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.52,0.0,0.255,0.167,0.058
0,XGBClassifier,50,0.51,SCH_GPAC,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.241,0.108,0.4,0.215,0.036
0,XGBClassifier,50,1.195,SCH_DyS,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.0,0.0,0.925,0.066,0.009
0,XGBClassifier,50,0.733,SCH_CC,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.44,0.1,0.2,0.2,0.06
0,XGBClassifier,50,0.759,SCH_MS,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.037,0.0,0.5,0.32,0.144
0,XGBClassifier,50,0.609,SCH_EM,yeast,0.1,0.31595222114167754,0.3274946306937877,0.17332736695528292,0.0832257812092517,0.147,0.077,0.452,0.306,0.017
0,XGBClassifier,50,0.407,DySyn,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.208,0.156,0.195,0.403,0.039
0,XGBClassifier,50,0.357,DyS,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.082,0.098,0.295,0.475,0.049
0,XGBClassifier,50,0.668,DySyn+aMoSS,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.296,0.313,0.379,0.004,0.008
0,XGBClassifier,50,0.652,SCH_AC,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.0,0.0,0.528,0.453,0.019
0,XGBClassifier,50,0.406,SCH_GPAC,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.245,0.148,0.241,0.366,-0.0
0,XGBClassifier,50,1.293,SCH_DyS,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.003,0.001,0.038,0.955,0.004
0,XGBClassifier,50,0.64,SCH_CC,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.42,0.16,0.12,0.28,0.02
0,XGBClassifier,50,0.754,SCH_MS,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.0,0.0,0.277,0.65,0.073
0,XGBClassifier,50,0.645,SCH_EM,yeast,0.1,0.2072281456538772,0.34679432143691624,0.30803978971633883,0.037937743192867614,0.066,0.061,0.242,0.63,0.0
0,XGBClassifier,50,0.445,DySyn,yeast,0.1,0.21062015199000886,0.3668870506283963,0.21332693296956823,0.10916586441202675,0.144,0.333,0.144,0.222,0.156
0,XGBClassifier,50,0.67,DyS,yeast,0.1,0.21062015199000886,0.3668870506283963,0.21332693296956823,0.10916586441202675,0.0,0.5,0.143,0.202,0.155
0,XGBClassifier,50,0.633,DySyn+aMoSS,yeast,0.1,0.21062015199000886,0.3668870506283963,0.21332693296956823,0.10916586441202675,0.322,0.305,0.343,0.026,0.004
0,XGBClassifier,50,0.968,SCH_AC,yeast,0.1,0.21062015199000886,0.3668870506283963,0.21332693296956823,0.10916586441202675,0.0,0.591,0.029,0.167,0.213
0,XGBClassifier,50,0.671,SCH_GPAC,yeast,0.1,0.21062015199000886,0.3668870506283963,0.21332693296956823,0.10916586441202675,0.0,0.523,0.175,0.169,0.132
