,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.0,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,0.149,DySyn,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.069,0.072,0.31,0.206,0.343
0,SVC,50,0.678,DyS,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.103,0.0,0.086,0.466,0.345
0,SVC,50,0.815,DySyn+aMoSS,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.253,0.253,0.253,0.0,0.241
0,SVC,50,0.759,SCH_AC,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.0,0.0,0.023,0.404,0.573
0,SVC,50,0.313,SCH_GPAC,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.0,0.135,0.148,0.307,0.41
0,SVC,50,0.805,SCH_DyS,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.031,0.0,0.0,0.482,0.487
0,SVC,50,0.464,SCH_CC,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.2,0.1,0.14,0.26,0.3
0,SVC,50,0.237,SCH_MS,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.0,0.0,0.284,0.332,0.384
0,SVC,50,0.735,SCH_EM,yeast,0.0,0.09838321575764362,0.3043063923459072,0.22975756397225094,0.3675528279241984,0.0,0.035,0.0,0.44,0.525
0,SVC,50,0.754,DySyn,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.044,0.254,0.254,0.39,0.059
0,SVC,50,0.557,DyS,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.027,0.081,0.676,0.041,0.176
0,SVC,50,0.787,DySyn+aMoSS,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.281,0.281,0.225,0.0,0.213
0,SVC,50,0.663,SCH_AC,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.203,0.133,0.379,0.056,0.229
0,SVC,50,0.162,SCH_GPAC,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.0,0.267,0.532,0.052,0.149
0,SVC,50,0.877,SCH_DyS,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.002,0.0,0.936,0.035,0.026
0,SVC,50,0.886,SCH_CC,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.34,0.1,0.3,0.06,0.2
0,SVC,50,0.686,SCH_MS,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.0,0.0,0.635,0.099,0.266
0,SVC,50,0.405,SCH_EM,yeast,0.0,0.3431928030675672,0.49981243728328206,0.056601866493336137,0.10039289315581462,0.0,0.189,0.702,0.023,0.085
0,SVC,50,0.54,DySyn,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.005,0.44,0.159,0.275,0.121
0,SVC,50,0.577,DyS,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.266,0.156,0.422,0.062,0.094
0,SVC,50,0.804,DySyn+aMoSS,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.265,0.265,0.262,0.0,0.209
0,SVC,50,0.95,SCH_AC,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.475,0.247,0.229,0.026,0.023
0,SVC,50,0.321,SCH_GPAC,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.0,0.556,0.381,0.064,0.0
0,SVC,50,1.102,SCH_DyS,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.551,0.055,0.394,0.0,0.0
0,SVC,50,0.8,SCH_CC,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.4,0.26,0.24,0.04,0.06
0,SVC,50,0.312,SCH_MS,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.103,0.448,0.35,0.099,0.0
0,SVC,50,0.382,SCH_EM,yeast,0.0,0.39493007841127953,0.4292145777852092,0.1041258543234988,0.07172948948001232,0.0,0.586,0.414,0.0,0.0
0,SVC,50,0.839,DySyn,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.241,0.062,0.009,0.411,0.277
0,SVC,50,0.481,DyS,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.042,0.021,0.229,0.479,0.229
0,SVC,50,0.935,DySyn+aMoSS,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.265,0.265,0.249,0.0,0.222
0,SVC,50,0.58,SCH_AC,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.0,0.0,0.601,0.15,0.249
0,SVC,50,0.202,SCH_GPAC,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.015,0.15,0.427,0.289,0.12
0,SVC,50,1.05,SCH_DyS,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.001,0.0,0.088,0.856,0.054
0,SVC,50,0.68,SCH_CC,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.34,0.1,0.2,0.24,0.12
0,SVC,50,0.244,SCH_MS,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.0,0.0,0.369,0.404,0.228
0,SVC,50,0.429,SCH_EM,yeast,0.0,0.107217879900456,0.3831419862652535,0.332683756374713,0.17695637745957754,0.0,0.0,0.391,0.54,0.07
0,SVC,50,0.663,DySyn,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.085,0.427,0.035,0.09,0.362
0,SVC,50,0.598,DyS,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.299,0.209,0.164,0.209,0.119
0,SVC,50,0.638,DySyn+aMoSS,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.261,0.261,0.261,0.0,0.217
0,SVC,50,0.729,SCH_AC,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.152,0.483,0.0,0.274,0.091
0,SVC,50,0.541,SCH_GPAC,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.0,0.361,0.101,0.454,0.084
0,SVC,50,1.359,SCH_DyS,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.002,0.001,0.001,0.931,0.065
0,SVC,50,0.44,SCH_CC,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.22,0.28,0.12,0.24,0.14
0,SVC,50,0.51,SCH_MS,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.0,0.19,0.173,0.509,0.129
0,SVC,50,0.674,SCH_EM,yeast,0.0,0.290681005721811,0.20318033737297428,0.2536277795894895,0.2525108773157253,0.0,0.302,0.034,0.58,0.085
0,SVC,50,0.496,DySyn,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.068,0.12,0.252,0.256,0.304
0,SVC,50,0.3,DyS,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.111,0.178,0.178,0.333,0.2
0,SVC,50,0.779,DySyn+aMoSS,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.258,0.258,0.258,0.0,0.227
0,SVC,50,0.184,SCH_AC,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.0,0.176,0.182,0.481,0.161
0,SVC,50,0.561,SCH_GPAC,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.281,0.145,0.113,0.346,0.116
0,SVC,50,1.018,SCH_DyS,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.001,0.0,0.092,0.897,0.01
0,SVC,50,0.8,SCH_CC,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.4,0.12,0.1,0.26,0.12
0,SVC,50,0.412,SCH_MS,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.0,0.081,0.163,0.487,0.269
0,SVC,50,0.799,SCH_EM,yeast,0.0,0.23513060664976998,0.21510911140944627,0.3889666797373278,0.16079360220345595,0.179,0.005,0.077,0.61,0.13
0,SVC,50,0.642,DySyn,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.075,0.178,0.137,0.041,0.568
0,SVC,50,0.392,DyS,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.103,0.328,0.052,0.224,0.293
0,SVC,50,0.874,DySyn+aMoSS,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.266,0.266,0.266,0.0,0.202
0,SVC,50,0.722,SCH_AC,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.0,0.0,0.0,0.412,0.588
0,SVC,50,0.441,SCH_GPAC,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.14,0.316,0.0,0.269,0.276
0,SVC,50,0.72,SCH_DyS,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.0,0.0,0.001,0.431,0.568
0,SVC,50,0.64,SCH_CC,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.32,0.18,0.02,0.22,0.26
0,SVC,50,0.504,SCH_MS,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.0,0.109,0.0,0.427,0.464
0,SVC,50,0.442,SCH_EM,yeast,0.0,0.23501383361548026,0.12599575461434123,0.30538027737748796,0.33361013439269044,0.0,0.168,0.0,0.526,0.305
0,SVC,50,0.871,DySyn,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.05,0.278,0.028,0.217,0.428
0,SVC,50,0.594,DyS,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.211,0.053,0.263,0.132,0.342
0,SVC,50,0.742,DySyn+aMoSS,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.26,0.26,0.245,0.0,0.234
0,SVC,50,0.35,SCH_AC,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.0,0.032,0.638,0.058,0.272
0,SVC,50,0.27,SCH_GPAC,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.0,0.234,0.487,0.114,0.166
0,SVC,50,0.823,SCH_DyS,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.001,0.0,0.852,0.109,0.039
0,SVC,50,0.688,SCH_CC,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.32,0.16,0.2,0.1,0.22
0,SVC,50,0.299,SCH_MS,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.0,0.0,0.529,0.161,0.31
0,SVC,50,0.307,SCH_EM,yeast,0.0,0.14939570671697402,0.4631167916670175,0.08684275586457037,0.30064474575143807,0.0,0.156,0.574,0.123,0.147
0,SVC,50,0.401,DySyn,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.083,0.127,0.185,0.484,0.121
0,SVC,50,0.77,DyS,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.165,0.0,0.106,0.694,0.035
0,SVC,50,1.209,DySyn+aMoSS,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.262,0.262,0.257,0.0,0.22
0,SVC,50,0.935,SCH_AC,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.427,0.028,0.014,0.487,0.044
0,SVC,50,0.497,SCH_GPAC,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.072,0.19,0.107,0.522,0.109
0,SVC,50,0.754,SCH_DyS,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.002,0.0,0.114,0.88,0.004
0,SVC,50,0.793,SCH_CC,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.3,0.06,0.1,0.44,0.1
0,SVC,50,0.902,SCH_MS,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.0,0.0,0.04,0.643,0.317
0,SVC,50,0.858,SCH_EM,yeast,0.0,0.13552787425404195,0.35548173993674276,0.5053053206778249,0.003685065131390389,0.082,0.004,0.058,0.815,0.041
0,SVC,50,0.452,DySyn,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.226,0.08,0.322,0.055,0.317
0,SVC,50,0.377,DyS,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.17,0.011,0.386,0.148,0.284
0,SVC,50,0.842,DySyn+aMoSS,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.27,0.27,0.251,0.0,0.21
0,SVC,50,0.382,SCH_AC,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.0,0.0,0.558,0.106,0.336
0,SVC,50,0.129,SCH_GPAC,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.0,0.168,0.372,0.114,0.346
0,SVC,50,1.193,SCH_DyS,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.001,0.0,0.062,0.006,0.93
0,SVC,50,0.45,SCH_CC,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.22,0.1,0.24,0.1,0.34
0,SVC,50,0.272,SCH_MS,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.0,0.0,0.428,0.161,0.411
0,SVC,50,0.274,SCH_EM,yeast,0.0,0.11857103404804716,0.36821795691952935,0.17832978038057248,0.33488122865185094,0.0,0.067,0.412,0.093,0.428
0,SVC,50,0.504,DySyn,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.024,0.278,0.167,0.251,0.281
0,SVC,50,0.429,DyS,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.074,0.13,0.167,0.13,0.5
0,SVC,50,0.724,DySyn+aMoSS,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.272,0.272,0.236,0.0,0.22
0,SVC,50,0.93,SCH_AC,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.0,0.363,0.018,0.102,0.517
0,SVC,50,0.72,SCH_GPAC,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.0,0.339,0.125,0.1,0.436
0,SVC,50,1.252,SCH_DyS,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.002,0.0,0.001,0.037,0.959
0,SVC,50,0.61,SCH_CC,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.22,0.2,0.1,0.08,0.4
0,SVC,50,0.438,SCH_MS,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.0,0.0,0.278,0.17,0.553
0,SVC,50,1.014,SCH_EM,yeast,0.1,0.08180340934348752,0.29017450106769993,0.19460261239767357,0.33341947719113896,0.0,0.285,0.0,0.078,0.637
0,SVC,50,0.659,DySyn,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.043,0.262,0.063,0.318,0.315
0,SVC,50,0.319,DyS,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.095,0.0,0.071,0.214,0.619
0,SVC,50,0.914,DySyn+aMoSS,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.262,0.262,0.259,0.0,0.217
0,SVC,50,0.608,SCH_AC,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.0,0.0,0.022,0.283,0.695
0,SVC,50,0.211,SCH_GPAC,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.176,0.08,0.048,0.188,0.508
0,SVC,50,1.154,SCH_DyS,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.0,0.0,0.001,0.735,0.263
0,SVC,50,0.377,SCH_CC,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.24,0.14,0.12,0.14,0.36
0,SVC,50,0.383,SCH_MS,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.0,0.0,0.306,0.17,0.524
0,SVC,50,0.436,SCH_EM,yeast,0.1,0.0914665694243672,0.13447899424092702,0.1583667440780588,0.5156876922566471,0.044,0.064,0.0,0.267,0.625
0,SVC,50,0.431,DySyn,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.039,0.052,0.273,0.39,0.247
0,SVC,50,0.868,DyS,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.5,0.0,0.133,0.276,0.092
0,SVC,50,0.587,DySyn+aMoSS,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.262,0.262,0.262,0.0,0.213
0,SVC,50,0.867,SCH_AC,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.533,0.092,0.095,0.171,0.108
0,SVC,50,0.602,SCH_GPAC,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.367,0.0,0.21,0.276,0.148
0,SVC,50,1.045,SCH_DyS,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.483,0.0,0.1,0.381,0.036
0,SVC,50,0.557,SCH_CC,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.36,0.1,0.14,0.26,0.14
0,SVC,50,0.441,SCH_MS,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.044,0.0,0.392,0.302,0.262
0,SVC,50,0.581,SCH_EM,yeast,0.1,0.16425543758587802,0.31461005950826954,0.24144109099509206,0.17969341191076052,0.243,0.0,0.22,0.389,0.148
0,SVC,50,0.693,DySyn,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.054,0.258,0.134,0.452,0.102
0,SVC,50,0.687,DyS,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.322,0.241,0.184,0.069,0.184
0,SVC,50,0.608,DySyn+aMoSS,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.262,0.262,0.262,0.0,0.215
0,SVC,50,0.729,SCH_AC,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.0,0.464,0.032,0.264,0.24
0,SVC,50,0.726,SCH_GPAC,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.0,0.483,0.228,0.142,0.148
0,SVC,50,1.172,SCH_DyS,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.686,0.0,0.148,0.151,0.015
0,SVC,50,0.601,SCH_CC,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.32,0.2,0.16,0.1,0.22
0,SVC,50,0.24,SCH_MS,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.153,0.185,0.296,0.174,0.193
0,SVC,50,0.589,SCH_EM,yeast,0.1,0.11935427720722634,0.2941897244815934,0.2443414422065556,0.24211455610462462,0.0,0.414,0.27,0.172,0.144
0,SVC,50,0.663,DySyn,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.06,0.162,0.269,0.287,0.222
0,SVC,50,0.457,DyS,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.061,0.682,0.121,0.091,0.045
0,SVC,50,0.662,DySyn+aMoSS,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.279,0.279,0.249,0.0,0.193
0,SVC,50,0.368,SCH_AC,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.0,0.51,0.244,0.199,0.047
0,SVC,50,0.505,SCH_GPAC,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.0,0.614,0.138,0.249,0.0
0,SVC,50,0.863,SCH_DyS,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.37,0.615,0.0,0.014,0.001
0,SVC,50,0.567,SCH_CC,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.38,0.32,0.1,0.16,0.04
0,SVC,50,0.503,SCH_MS,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.172,0.589,0.039,0.201,0.0
0,SVC,50,0.534,SCH_EM,yeast,0.1,0.4534763868117937,0.15905478817991378,0.15661515144445448,0.13085367356383795,0.0,0.605,0.123,0.272,0.0
0,SVC,50,0.383,DySyn,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.028,0.33,0.25,0.099,0.292
0,SVC,50,0.492,DyS,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.263,0.263,0.184,0.039,0.25
0,SVC,50,0.348,DySyn+aMoSS,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.226,0.275,0.251,0.0,0.248
0,SVC,50,0.561,SCH_AC,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.0,0.604,0.21,0.0,0.186
0,SVC,50,0.591,SCH_GPAC,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.0,0.609,0.181,0.0,0.209
0,SVC,50,1.208,SCH_DyS,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.007,0.928,0.003,0.0,0.063
0,SVC,50,0.586,SCH_CC,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.38,0.3,0.12,0.02,0.18
0,SVC,50,0.394,SCH_MS,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.181,0.398,0.191,0.048,0.182
0,SVC,50,0.591,SCH_EM,yeast,0.1,0.3233873029951217,0.3700734852741085,0.006764562742631682,0.19977464898813807,0.0,0.588,0.181,0.0,0.23
0,SVC,50,0.545,DySyn,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.0,0.268,0.185,0.102,0.444
0,SVC,50,0.271,DyS,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.108,0.231,0.2,0.215,0.246
0,SVC,50,0.841,DySyn+aMoSS,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.293,0.293,0.238,0.0,0.176
0,SVC,50,0.353,SCH_AC,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.0,0.341,0.139,0.252,0.268
0,SVC,50,0.349,SCH_GPAC,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.158,0.261,0.042,0.312,0.227
0,SVC,50,0.805,SCH_DyS,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.001,0.0,0.0,0.591,0.408
0,SVC,50,0.48,SCH_CC,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.34,0.16,0.1,0.2,0.2
0,SVC,50,0.417,SCH_MS,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.012,0.083,0.1,0.473,0.332
0,SVC,50,0.538,SCH_EM,yeast,0.1,0.1812106727748467,0.12231434865653654,0.2750939077503005,0.3213810708183163,0.023,0.173,0.005,0.544,0.255
0,SVC,50,0.866,DySyn,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.065,0.384,0.184,0.008,0.359
0,SVC,50,0.513,DyS,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.014,0.155,0.549,0.141,0.141
0,SVC,50,0.719,DySyn+aMoSS,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.272,0.272,0.231,0.0,0.226
0,SVC,50,0.342,SCH_AC,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.161,0.268,0.397,0.106,0.068
0,SVC,50,0.481,SCH_GPAC,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.0,0.457,0.336,0.132,0.076
0,SVC,50,1.303,SCH_DyS,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.019,0.001,0.017,0.903,0.061
0,SVC,50,0.611,SCH_CC,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.38,0.2,0.18,0.12,0.12
0,SVC,50,0.316,SCH_MS,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.0,0.233,0.436,0.193,0.138
0,SVC,50,0.552,SCH_EM,yeast,0.1,0.2158634596210793,0.3390147205166078,0.2507805910248536,0.09434122883745932,0.0,0.37,0.461,0.169,0.0
0,SVC,50,0.383,DySyn,yeast,0.1,0.4071750450143482,0.02202991406720263,0.0655729587917153,0.4052220821267338,0.027,0.333,0.137,0.142,0.361
0,SVC,50,0.534,DyS,yeast,0.1,0.4071750450143482,0.02202991406720263,0.0655729587917153,0.4052220821267338,0.18,0.14,0.08,0.14,0.46
0,SVC,50,0.835,DySyn+aMoSS,yeast,0.1,0.4071750450143482,0.02202991406720263,0.0655729587917153,0.4052220821267338,0.27,0.27,0.27,0.0,0.191
0,SVC,50,0.87,SCH_AC,yeast,0.1,0.4071750450143482,0.02202991406720263,0.0655729587917153,0.4052220821267338,0.535,0.233,0.011,0.013,0.208
0,SVC,50,0.938,SCH_GPAC,yeast,0.1,0.4071750450143482,0.02202991406720263,0.0655729587917153,0.4052220821267338,0.567,0.014,0.024,0.055,0.34
