,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.0,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,RandomForestClassifier,50,0.85,DySyn,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.0,0.074,0.111,0.63,0.185
0,RandomForestClassifier,50,0.556,DyS,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.0,0.026,0.41,0.372,0.192
0,RandomForestClassifier,50,0.751,DySyn+aMoSS,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.363,0.317,0.282,0.027,0.012
0,RandomForestClassifier,50,0.661,SCH_AC,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.0,0.026,0.609,0.236,0.129
0,RandomForestClassifier,50,0.542,SCH_GPAC,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.013,0.107,0.485,0.287,0.107
0,RandomForestClassifier,50,0.954,SCH_DyS,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.001,0.0,0.603,0.387,0.008
0,RandomForestClassifier,50,0.544,SCH_CC,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.24,0.14,0.24,0.24,0.14
0,RandomForestClassifier,50,0.608,SCH_MS,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.0,0.0,0.405,0.288,0.307
0,RandomForestClassifier,50,0.858,SCH_EM,yeast,0.0,0.3039481409446414,0.30625035086741925,0.20810061143467015,0.18170089675326911,0.0,0.0,0.523,0.42,0.056
0,RandomForestClassifier,50,0.772,DySyn,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.038,0.0,0.115,0.346,0.5
0,RandomForestClassifier,50,0.47,DyS,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.0,0.0,0.322,0.287,0.391
0,RandomForestClassifier,50,0.865,DySyn+aMoSS,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.328,0.317,0.289,0.024,0.042
0,RandomForestClassifier,50,0.639,SCH_AC,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.0,0.0,0.182,0.278,0.54
0,RandomForestClassifier,50,0.26,SCH_GPAC,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.0,0.163,0.29,0.288,0.259
0,RandomForestClassifier,50,1.392,SCH_DyS,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.002,0.001,0.03,0.875,0.092
0,RandomForestClassifier,50,0.443,SCH_CC,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.18,0.12,0.16,0.22,0.32
0,RandomForestClassifier,50,0.504,SCH_MS,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.0,0.0,0.335,0.365,0.3
0,RandomForestClassifier,50,0.63,SCH_EM,yeast,0.0,0.23480768077532216,0.26675296035146656,0.18107583383864098,0.3173635250345703,0.0,0.0,0.266,0.496,0.238
0,RandomForestClassifier,50,0.752,DySyn,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.0,0.071,0.143,0.071,0.714
0,RandomForestClassifier,50,0.296,DyS,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.086,0.129,0.314,0.071,0.4
0,RandomForestClassifier,50,0.799,DySyn+aMoSS,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.324,0.324,0.316,0.02,0.016
0,RandomForestClassifier,50,0.799,SCH_AC,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.4,0.193,0.113,0.078,0.217
0,RandomForestClassifier,50,0.413,SCH_GPAC,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.206,0.19,0.31,0.029,0.264
0,RandomForestClassifier,50,1.273,SCH_DyS,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.595,0.0,0.025,0.0,0.38
0,RandomForestClassifier,50,0.76,SCH_CC,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.38,0.14,0.16,0.06,0.26
0,RandomForestClassifier,50,0.59,SCH_MS,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.0,0.0,0.504,0.053,0.443
0,RandomForestClassifier,50,0.328,SCH_EM,yeast,0.0,0.2510532598968994,0.31321396256714285,0.09700600454159748,0.33872677299436027,0.142,0.184,0.327,0.0,0.347
0,RandomForestClassifier,50,0.816,DySyn,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.043,0.13,0.087,0.174,0.565
0,RandomForestClassifier,50,0.386,DyS,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.0,0.119,0.313,0.224,0.343
0,RandomForestClassifier,50,0.676,DySyn+aMoSS,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.331,0.301,0.312,0.053,0.004
0,RandomForestClassifier,50,0.19,SCH_AC,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.0,0.253,0.278,0.185,0.285
0,RandomForestClassifier,50,0.196,SCH_GPAC,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.0,0.326,0.243,0.174,0.257
0,RandomForestClassifier,50,1.233,SCH_DyS,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.034,0.001,0.008,0.268,0.689
0,RandomForestClassifier,50,0.824,SCH_CC,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.38,0.14,0.16,0.14,0.18
0,RandomForestClassifier,50,0.587,SCH_MS,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.0,0.0,0.384,0.299,0.317
0,RandomForestClassifier,50,0.302,SCH_EM,yeast,0.0,0.2936005445134056,0.3319654190124819,0.10822498621885698,0.26620905025525554,0.0,0.243,0.262,0.259,0.236
0,RandomForestClassifier,50,0.673,DySyn,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.026,0.053,0.026,0.526,0.368
0,RandomForestClassifier,50,0.802,DyS,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.0,0.0,0.015,0.529,0.456
0,RandomForestClassifier,50,1.028,DySyn+aMoSS,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.304,0.308,0.318,0.057,0.013
0,RandomForestClassifier,50,0.796,SCH_AC,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.0,0.0,0.018,0.571,0.411
0,RandomForestClassifier,50,0.39,SCH_GPAC,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.0,0.173,0.079,0.44,0.309
0,RandomForestClassifier,50,1.244,SCH_DyS,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.0,0.0,0.0,0.902,0.097
0,RandomForestClassifier,50,0.679,SCH_CC,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.28,0.06,0.08,0.34,0.24
0,RandomForestClassifier,50,0.422,SCH_MS,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.0,0.0,0.205,0.457,0.338
0,RandomForestClassifier,50,0.832,SCH_EM,yeast,0.0,0.1425268202021842,0.2736237106453913,0.28049114666915503,0.30335832248326955,0.025,0.0,0.0,0.659,0.316
0,RandomForestClassifier,50,0.846,DySyn,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.056,0.0,0.0,0.778,0.167
0,RandomForestClassifier,50,0.289,DyS,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.38,0.0,0.479,0.141
0,RandomForestClassifier,50,1.25,DySyn+aMoSS,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.308,0.264,0.359,0.058,0.011
0,RandomForestClassifier,50,0.638,SCH_AC,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.623,0.0,0.305,0.072
0,RandomForestClassifier,50,0.431,SCH_GPAC,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.52,0.0,0.403,0.078
0,RandomForestClassifier,50,0.746,SCH_DyS,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.216,0.0,0.783,0.0
0,RandomForestClassifier,50,0.52,SCH_CC,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.26,0.26,0.0,0.32,0.16
0,RandomForestClassifier,50,0.307,SCH_MS,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.443,0.0,0.425,0.132
0,RandomForestClassifier,50,0.643,SCH_EM,yeast,0.0,0.3038451849986874,0.042172058326091534,0.4105120577929767,0.24347069888224435,0.0,0.256,0.0,0.732,0.012
0,RandomForestClassifier,50,0.659,DySyn,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.167,0.0,0.0,0.5,0.333
0,RandomForestClassifier,50,0.31,DyS,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.128,0.269,0.0,0.346,0.256
0,RandomForestClassifier,50,1.195,DySyn+aMoSS,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.285,0.288,0.354,0.069,0.004
0,RandomForestClassifier,50,0.577,SCH_AC,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.0,0.531,0.0,0.244,0.225
0,RandomForestClassifier,50,0.619,SCH_GPAC,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.0,0.552,0.0,0.253,0.195
0,RandomForestClassifier,50,1.067,SCH_DyS,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.001,0.001,0.0,0.929,0.069
0,RandomForestClassifier,50,0.64,SCH_CC,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.32,0.2,0.0,0.26,0.22
0,RandomForestClassifier,50,0.295,SCH_MS,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.0,0.39,0.0,0.358,0.252
0,RandomForestClassifier,50,0.309,SCH_EM,yeast,0.0,0.2424098529348843,0.08707459109464367,0.39667975357045704,0.273835802400015,0.0,0.397,0.0,0.386,0.217
0,RandomForestClassifier,50,0.809,DySyn,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.045,0.091,0.682,0.182
0,RandomForestClassifier,50,0.513,DyS,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.0,0.284,0.552,0.164
0,RandomForestClassifier,50,0.851,DySyn+aMoSS,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.331,0.309,0.258,0.058,0.044
0,RandomForestClassifier,50,0.102,SCH_AC,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.25,0.275,0.346,0.129
0,RandomForestClassifier,50,0.178,SCH_GPAC,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.125,0.346,0.375,0.153
0,RandomForestClassifier,50,1.094,SCH_DyS,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.001,0.0,0.11,0.88,0.009
0,RandomForestClassifier,50,0.549,SCH_CC,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.24,0.12,0.2,0.28,0.16
0,RandomForestClassifier,50,0.514,SCH_MS,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.0,0.284,0.413,0.304
0,RandomForestClassifier,50,0.457,SCH_EM,yeast,0.0,0.2143738362744726,0.32597543779176535,0.3340718062194384,0.12557891971432372,0.0,0.019,0.301,0.563,0.118
0,RandomForestClassifier,50,0.743,DySyn,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.048,0.048,0.048,0.571,0.286
0,RandomForestClassifier,50,0.523,DyS,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.0,0.016,0.23,0.508,0.246
0,RandomForestClassifier,50,0.988,DySyn+aMoSS,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.33,0.312,0.319,0.039,0.0
0,RandomForestClassifier,50,0.472,SCH_AC,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.0,0.224,0.028,0.483,0.265
0,RandomForestClassifier,50,0.329,SCH_GPAC,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.0,0.274,0.188,0.375,0.162
0,RandomForestClassifier,50,1.443,SCH_DyS,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.001,0.0,0.0,0.967,0.031
0,RandomForestClassifier,50,0.52,SCH_CC,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.26,0.18,0.16,0.24,0.16
0,RandomForestClassifier,50,0.609,SCH_MS,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.0,0.0,0.286,0.495,0.219
0,RandomForestClassifier,50,0.773,SCH_EM,yeast,0.0,0.23757158459039127,0.2294491920157525,0.24723098965024454,0.2857482337436117,0.0,0.098,0.106,0.634,0.163
0,RandomForestClassifier,50,0.678,DySyn,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.03,0.03,0.121,0.515,0.303
0,RandomForestClassifier,50,0.391,DyS,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.0,0.012,0.383,0.358,0.247
0,RandomForestClassifier,50,0.88,DySyn+aMoSS,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.342,0.306,0.27,0.083,0.0
0,RandomForestClassifier,50,0.415,SCH_AC,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.0,0.0,0.362,0.42,0.218
0,RandomForestClassifier,50,0.217,SCH_GPAC,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.001,0.099,0.342,0.34,0.218
0,RandomForestClassifier,50,0.853,SCH_DyS,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.0,0.0,0.064,0.549,0.387
0,RandomForestClassifier,50,0.334,SCH_CC,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.16,0.14,0.22,0.28,0.2
0,RandomForestClassifier,50,0.415,SCH_MS,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.0,0.0,0.394,0.319,0.287
0,RandomForestClassifier,50,0.414,SCH_EM,yeast,0.0,0.2075035181713176,0.28287461457190494,0.31662584460570564,0.19299602265107177,0.053,0.0,0.324,0.407,0.215
0,RandomForestClassifier,50,0.673,DySyn,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.1,0.333,0.033,0.067,0.467
0,RandomForestClassifier,50,0.711,DyS,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.232,0.317,0.024,0.073,0.354
0,RandomForestClassifier,50,0.906,DySyn+aMoSS,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.284,0.292,0.37,0.0,0.054
0,RandomForestClassifier,50,0.807,SCH_AC,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.442,0.366,0.0,0.0,0.192
0,RandomForestClassifier,50,0.575,SCH_GPAC,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.189,0.416,0.0,0.066,0.329
0,RandomForestClassifier,50,1.599,SCH_DyS,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.899,0.0,0.0,0.0,0.1
0,RandomForestClassifier,50,0.859,SCH_CC,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.38,0.24,0.04,0.06,0.28
0,RandomForestClassifier,50,0.675,SCH_MS,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.162,0.225,0.041,0.19,0.382
0,RandomForestClassifier,50,0.593,SCH_EM,yeast,0.1,0.5027912706166013,0.10095721436425867,0.1655459699561949,0.1307055450629451,0.124,0.473,0.0,0.0,0.403
0,RandomForestClassifier,50,0.567,DySyn,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.125,0.0,0.437,0.125,0.312
0,RandomForestClassifier,50,0.218,DyS,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.08,0.092,0.609,0.057,0.161
0,RandomForestClassifier,50,0.846,DySyn+aMoSS,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.346,0.359,0.262,0.013,0.021
0,RandomForestClassifier,50,0.146,SCH_AC,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.155,0.18,0.475,0.043,0.148
0,RandomForestClassifier,50,0.226,SCH_GPAC,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.0,0.278,0.526,0.049,0.146
0,RandomForestClassifier,50,0.626,SCH_DyS,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.196,0.0,0.756,0.001,0.047
0,RandomForestClassifier,50,0.398,SCH_CC,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.24,0.2,0.34,0.06,0.16
0,RandomForestClassifier,50,0.563,SCH_MS,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.0,0.0,0.685,0.093,0.222
0,RandomForestClassifier,50,0.309,SCH_EM,yeast,0.1,0.18173143767621944,0.5390202083046303,0.04962680456578494,0.12962154945336532,0.0,0.177,0.678,0.0,0.145
0,RandomForestClassifier,50,0.72,DySyn,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.042,0.0,0.042,0.25,0.667
0,RandomForestClassifier,50,0.58,DyS,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.015,0.0,0.138,0.354,0.492
0,RandomForestClassifier,50,0.965,DySyn+aMoSS,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.293,0.32,0.313,0.061,0.013
0,RandomForestClassifier,50,0.759,SCH_AC,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.0,0.042,0.022,0.437,0.499
0,RandomForestClassifier,50,0.292,SCH_GPAC,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.114,0.189,0.056,0.275,0.366
0,RandomForestClassifier,50,0.829,SCH_DyS,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.004,0.022,0.003,0.468,0.503
0,RandomForestClassifier,50,0.658,SCH_CC,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.34,0.08,0.08,0.24,0.26
0,RandomForestClassifier,50,0.618,SCH_MS,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.0,0.0,0.134,0.316,0.549
0,RandomForestClassifier,50,0.779,SCH_EM,yeast,0.1,0.18078625882538607,0.16282668832099534,0.15117968373162946,0.4052073691219891,0.0,0.054,0.0,0.449,0.497
0,RandomForestClassifier,50,0.783,DySyn,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.034,0.017,0.017,0.898,0.034
0,RandomForestClassifier,50,0.814,DyS,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.014,0.0,0.0,0.913,0.072
0,RandomForestClassifier,50,1.111,DySyn+aMoSS,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.302,0.319,0.34,0.035,0.003
0,RandomForestClassifier,50,0.285,SCH_AC,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.221,0.145,0.018,0.522,0.093
0,RandomForestClassifier,50,0.314,SCH_GPAC,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.099,0.162,0.0,0.663,0.075
0,RandomForestClassifier,50,0.978,SCH_DyS,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.0,0.0,0.0,0.995,0.004
0,RandomForestClassifier,50,0.44,SCH_CC,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.32,0.1,0.02,0.48,0.08
0,RandomForestClassifier,50,0.812,SCH_MS,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.0,0.0,0.0,0.766,0.234
0,RandomForestClassifier,50,0.987,SCH_EM,yeast,0.1,0.22616694095095036,0.08005264747624483,0.5062601287582591,0.08752028281454574,0.0,0.0,0.0,1.0,0.0
0,RandomForestClassifier,50,0.749,DySyn,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.25,0.036,0.036,0.607,0.071
0,RandomForestClassifier,50,0.402,DyS,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.25,0.264,0.0,0.444,0.042
0,RandomForestClassifier,50,0.778,DySyn+aMoSS,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.288,0.292,0.356,0.061,0.004
0,RandomForestClassifier,50,0.923,SCH_AC,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.0,0.707,0.0,0.275,0.018
0,RandomForestClassifier,50,0.717,SCH_GPAC,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.0,0.562,0.016,0.353,0.069
0,RandomForestClassifier,50,1.133,SCH_DyS,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.003,0.004,0.0,0.993,0.0
0,RandomForestClassifier,50,0.666,SCH_CC,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.38,0.22,0.04,0.28,0.08
0,RandomForestClassifier,50,0.603,SCH_MS,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.0,0.375,0.0,0.527,0.099
0,RandomForestClassifier,50,0.656,SCH_EM,yeast,0.1,0.24559939391411353,0.20094792293105443,0.42663945092421196,0.02681323223062009,0.0,0.349,0.0,0.651,0.0
0,RandomForestClassifier,50,0.988,DySyn,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.042,0.125,0.125,0.042,0.667
0,RandomForestClassifier,50,0.465,DyS,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.054,0.068,0.419,0.054,0.405
0,RandomForestClassifier,50,0.722,DySyn+aMoSS,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.333,0.346,0.292,0.021,0.008
0,RandomForestClassifier,50,0.699,SCH_AC,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.0,0.049,0.401,0.028,0.522
0,RandomForestClassifier,50,0.433,SCH_GPAC,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.0,0.294,0.324,0.069,0.313
0,RandomForestClassifier,50,0.747,SCH_DyS,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.002,0.002,0.623,0.01,0.363
0,RandomForestClassifier,50,0.596,SCH_CC,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.28,0.18,0.18,0.1,0.26
0,RandomForestClassifier,50,0.68,SCH_MS,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.0,0.0,0.418,0.111,0.471
0,RandomForestClassifier,50,0.551,SCH_EM,yeast,0.1,0.21786367946675209,0.439979171041292,0.06955046056195154,0.17260668893000436,0.0,0.274,0.334,0.0,0.392
0,RandomForestClassifier,50,0.278,DySyn,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.0,0.231,0.231,0.231,0.308
0,RandomForestClassifier,50,0.473,DyS,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.039,0.224,0.434,0.184,0.118
0,RandomForestClassifier,50,0.733,DySyn+aMoSS,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.329,0.337,0.294,0.02,0.02
0,RandomForestClassifier,50,0.484,SCH_AC,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.31,0.204,0.21,0.145,0.131
0,RandomForestClassifier,50,0.626,SCH_GPAC,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.022,0.41,0.397,0.108,0.064
0,RandomForestClassifier,50,1.221,SCH_DyS,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.631,0.001,0.349,0.013,0.006
0,RandomForestClassifier,50,0.574,SCH_CC,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.36,0.16,0.22,0.14,0.12
0,RandomForestClassifier,50,0.586,SCH_MS,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.0,0.183,0.547,0.128,0.142
0,RandomForestClassifier,50,0.864,SCH_EM,yeast,0.1,0.22410815783729318,0.26940197651347936,0.11282818624862251,0.293661679400605,0.014,0.326,0.599,0.06,0.0
0,RandomForestClassifier,50,0.75,DySyn,yeast,0.1,0.20665144973922459,0.3081618598534851,0.08929203324276569,0.29589465716452457,0.04,0.04,0.16,0.24,0.52
0,RandomForestClassifier,50,0.507,DyS,yeast,0.1,0.20665144973922459,0.3081618598534851,0.08929203324276569,0.29589465716452457,0.053,0.0,0.467,0.12,0.36
0,RandomForestClassifier,50,0.718,DySyn+aMoSS,yeast,0.1,0.20665144973922459,0.3081618598534851,0.08929203324276569,0.29589465716452457,0.316,0.35,0.266,0.023,0.046
